36.7	21813
36.7	21970
36.7	22276
36.7	22475
36.7	22566
36.7	22613
36.7	22999
36.8	21
36.8	519
36.8	567
36.8	1319
36.8	1566
36.8	2343
36.8	3456
36.8	3886
36.8	4287
36.8	4949
36.8	6195
36.8	6633
36.8	6647
36.8	6845
36.8	6908
36.8	7097
36.8	7543
36.8	7580
36.8	8468
36.8	8697
36.8	9769
36.8	10450
36.8	10456
36.8	10837
36.8	11239
36.8	11302
36.8	11318
36.8	12087
36.8	12893
36.8	13473
36.8	13594
36.8	14740
36.8	15576
36.8	16176
36.8	16482
36.8	16756
36.8	17115
36.8	17161
36.8	18048
36.8	18342
36.8	18422
36.8	18437
36.8	19001
36.8	19118
36.8	19235
36.8	19236
36.8	19432
36.8	20446
36.8	20530
36.8	20775
36.8	21289
36.8	21454
36.8	21868
36.8	22505
36.8	23797
36.9	149
36.9	1059
36.9	1112
36.9	1491
36.9	1632
36.9	1846
36.9	2166
36.9	2307
36.9	2324
36.9	3421
36.9	3712
36.9	5145
36.9	5845
36.9	5877
36.9	6283
36.9	6801
36.9	6918
36.9	6935
36.9	7325
36.9	7418
36.9	8714
36.9	8919
36.9	9020
36.9	9187
36.9	9228
36.9	9417
36.9	9796
36.9	9820
36.9	10070
36.9	10309
36.9	11782
36.9	12281
36.9	12972
36.9	13705
36.9	13780
36.9	13796
36.9	14080
36.9	14443
36.9	15457
36.9	16079
36.9	16649
36.9	16787
36.9	16839
36.9	17640
36.9	17696
36.9	17954
36.9	17989
36.9	18256
36.9	18898
36.9	18921
36.9	19073
36.9	19098
36.9	19220
36.9	19395
36.9	20330
36.9	20371
36.9	20794
36.9	21463
36.9	22265
36.9	22281
36.9	22584
36.9	23655
37	41
37	45
37	96
37	833
37	1186
37	1435
37	1477
37	1880
37	1885
37	3090
37	3657
37	4575
37	4765
37	5333
37	5352
37	5553
37	7010
37	7018
37	7241
37	7293
37	7515
37	7661
37	7723
37	7766
37	8057
37	9324
37	9661
37	10044
37	10235
37	10335
37	10730
37	10914
37	11042
37	11050
37	11564
37	12320
37	12951
37	13192
37	13270
37	13566
37	13723
37	14122
37	14208
37	14427
37	14644
37	14991
37	15012
37	15692
37	15868
37	16009
37	16419
37	16626
37	17365
37	17505
37	18734
37	18915
37	19308
37	20035
37	20227
37	20311
37	21014
37	21111
37	21839
37	22115
37	22208
37	22318
37	22403
37	23132
37	23242
37	23481
37	23585
37	23803
37.1	432
37.1	640
37.1	881
37.1	1166
37.1	1756
37.1	2062
37.1	2495
37.1	2653
37.1	2860
37.1	3154
37.1	3920
37.1	4139
37.1	5557
37.1	5806
37.1	6582
37.1	6672
37.1	6752
37.1	7029
37.1	7064
37.1	7132
37.1	7426
37.1	7503
37.1	7566
37.1	7614
37.1	7692
37.1	8279
37.1	8477
37.1	8487
37.1	9076
37.1	9350
37.1	9367
37.1	9707
37.1	9800
37.1	10049
37.1	10098
37.1	10128
37.1	10278
37.1	10417
37.1	10938
37.1	11075
37.1	11280
37.1	11730
37.1	11936
37.1	12153
37.1	12178
37.1	12192
37.1	13447
37.1	13516
37.1	13935
37.1	14826
37.1	15160
37.1	15647
37.1	15651
37.1	16293
37.1	16363
37.1	16620
37.1	16799
37.1	17255
37.1	18075
37.1	18290
37.1	18460
37.1	19152
37.1	19158
37.1	19331
37.1	20016
37.1	20561
37.1	20726
37.1	20734
37.1	20806
37.1	21157
37.1	21205
37.1	21549
37.1	22112
37.1	22164
37.1	22865
37.1	23036
37.1	23262
37.1	23888
37.2	285
37.2	289
37.2	297
37.2	532
37.2	616
37.2	851
37.2	1076
37.2	1115
37.2	1507
37.2	1585
37.2	1764
37.2	2018
37.2	2549
37.2	3348
37.2	3481
37.2	3507
37.2	3718
37.2	4257
37.2	4473
37.2	4851
37.2	5060
37.2	5255
37.2	5438
37.2	5699
37.2	5717
37.2	5734
37.2	5811
37.2	5912
37.2	6097
37.2	6543
37.2	7584
37.2	7702
37.2	7865
37.2	8447
37.2	8626
37.2	8997
37.2	9384
37.2	9458
37.2	9845
37.2	10287
37.2	10626
37.2	11264
37.2	11293
37.2	11894
37.2	11985
37.2	12613
37.2	12635
37.2	12736
37.2	13415
37.2	13448
37.2	13555
37.2	13663
37.2	14188
37.2	14259
37.2	14425
37.2	14601
37.2	14603
37.2	14641
37.2	14800
37.2	15363
37.2	15537
37.2	15550
37.2	16872
37.2	17003
37.2	17031
37.2	17539
37.2	17908
37.2	18954
37.2	19097
37.2	19931
37.2	19996
37.2	20756
37.2	21191
37.2	21750
37.2	22374
37.2	22636
37.2	22873
37.2	22885
37.2	22974
37.2	23839
37.2	23952
37.3	188
37.3	256
37.3	382
37.3	888
37.3	1167
37.3	1399
37.3	1449
37.3	1752
37.3	2046
37.3	2140
37.3	2378
37.3	2398
37.3	4293
37.3	4342
37.3	4621
37.3	4624
37.3	4629
37.3	4654
37.3	5082
37.3	5812
37.3	6081
37.3	6579
37.3	6703
37.3	6834
37.3	6858
37.3	6932
37.3	7047
37.3	7081
37.3	7285
37.3	7300
37.3	8052
37.3	8232
37.3	8390
37.3	8553
37.3	8618
37.3	9559
37.3	9747
37.3	9821
37.3	9884
37.3	9959
37.3	9972
37.3	10124
37.3	10147
37.3	10545
37.3	10550
37.3	10622
37.3	10952
37.3	11210
37.3	11702
37.3	11803
37.3	11907
37.3	12423
37.3	12564
37.3	12820
37.3	12939
37.3	13439
37.3	13957
37.3	14099
37.3	14361
37.3	14394
37.3	14479
37.3	14546
37.3	14562
37.3	14697
37.3	14869
37.3	14924
37.3	15031
37.3	15285
37.3	15404
37.3	15461
37.3	15494
37.3	15503
37.3	15516
37.3	15685
37.3	15873
37.3	16146
37.3	16667
37.3	16744
37.3	17322
37.3	17406
37.3	17447
37.3	18255
37.3	18352
37.3	18557
37.3	19491
37.3	19622
37.3	19929
37.3	20057
37.3	20197
37.3	20294
37.3	21312
37.3	21460
37.3	21808
37.3	21907
37.3	22272
37.3	22284
37.3	22426
37.3	22846
37.3	23498
37.3	23912
37.4	68
37.4	365
37.4	1033
37.4	1366
37.4	1523
37.4	1553
37.4	1576
37.4	1915
37.4	1935
37.4	2028
37.4	2197
37.4	2209
37.4	2458
37.4	2566
37.4	2573
37.4	2663
37.4	2701
37.4	3318
37.4	3349
37.4	3383
37.4	3728
37.4	3780
37.4	3786
37.4	4263
37.4	4374
37.4	4965
37.4	5416
37.4	5715
37.4	6300
37.4	6468
37.4	6649
37.4	6772
37.4	6930
37.4	7145
37.4	7218
37.4	7246
37.4	8382
37.4	8775
37.4	8836
37.4	8838
37.4	9090
37.4	10155
37.4	10241
37.4	10262
37.4	10679
37.4	10689
37.4	10719
37.4	10843
37.4	11420
37.4	11561
37.4	11648
37.4	11854
37.4	12027
37.4	12093
37.4	12415
37.4	12578
37.4	12786
37.4	13019
37.4	13072
37.4	13107
37.4	13241
37.4	13330
37.4	13382
37.4	13646
37.4	13971
37.4	14467
37.4	14706
37.4	14854
37.4	15309
37.4	15367
37.4	15384
37.4	15433
37.4	15696
37.4	16008
37.4	16059
37.4	16085
37.4	16355
37.4	16465
37.4	17052
37.4	17086
37.4	17347
37.4	17361
37.4	17409
37.4	17652
37.4	17821
37.4	18111
37.4	18168
37.4	18700
37.4	18751
37.4	18963
37.4	19178
37.4	19230
37.4	19251
37.4	19337
37.4	19348
37.4	19496
37.4	19957
37.4	20550
37.4	20686
37.4	20875
37.4	21243
37.4	21268
37.4	21558
37.4	21910
37.4	22151
37.4	22298
37.4	22324
37.4	22748
37.4	23588
37.4	23933
37.5	246
37.5	358
37.5	420
37.5	1025
37.5	1189
37.5	1212
37.5	1282
37.5	1328
37.5	1370
37.5	1432
37.5	1714
37.5	1717
37.5	2023
37.5	2044
37.5	2121
37.5	2397
37.5	2839
37.5	2997
37.5	3484
37.5	3565
37.5	3827
37.5	3859
37.5	4275
37.5	4442
37.5	5256
37.5	5450
37.5	5602
37.5	6215
37.5	7156
37.5	7989
37.5	8143
37.5	8433
37.5	8513
37.5	8699
37.5	8804
37.5	8953
37.5	8965
37.5	9068
37.5	9198
37.5	9379
37.5	9560
37.5	9595
37.5	9791
37.5	10079
37.5	10179
37.5	10688
37.5	11073
37.5	12040
37.5	12230
37.5	12519
37.5	12755
37.5	12987
37.5	13087
37.5	13361
37.5	13462
37.5	13537
37.5	13782
37.5	14072
37.5	14087
37.5	14407
37.5	14569
37.5	14746
37.5	14758
37.5	15163
37.5	15589
37.5	15727
37.5	15825
37.5	15944
37.5	16892
37.5	17450
37.5	17471
37.5	17485
37.5	17496
37.5	17553
37.5	17555
37.5	17914
37.5	18433
37.5	18531
37.5	18626
37.5	18805
37.5	18863
37.5	18953
37.5	19074
37.5	19160
37.5	19210
37.5	19356
37.5	19656
37.5	19951
37.5	20102
37.5	20376
37.5	20760
37.5	21160
37.5	21345
37.5	21514
37.5	21660
37.5	21863
37.5	21905
37.5	21942
37.5	22119
37.5	22224
37.5	22537
37.5	23008
37.5	23479
37.6	204
37.6	395
37.6	688
37.6	762
37.6	790
37.6	910
37.6	1311
37.6	1338
37.6	1437
37.6	1486
37.6	1600
37.6	1960
37.6	1991
37.6	2054
37.6	2191
37.6	2605
37.6	2804
37.6	2939
37.6	3316
37.6	3758
37.6	4302
37.6	4497
37.6	4673
37.6	4797
37.6	5412
37.6	5567
37.6	5721
37.6	6298
37.6	6403
37.6	7020
37.6	7049
37.6	7159
37.6	7593
37.6	7634
37.6	8003
37.6	8221
37.6	8345
37.6	8613
37.6	8712
37.6	8725
37.6	9211
37.6	9476
37.6	10051
37.6	10313
37.6	10749
37.6	11265
37.6	11268
37.6	11606
37.6	11779
37.6	12594
37.6	12666
37.6	13140
37.6	13213
37.6	13247
37.6	13578
37.6	13855
37.6	13918
37.6	14326
37.6	14657
37.6	15008
37.6	15098
37.6	15710
37.6	16352
37.6	16623
37.6	16731
37.6	16733
37.6	16851
37.6	16948
37.6	17006
37.6	17142
37.6	17238
37.6	17528
37.6	17930
37.6	18136
37.6	18254
37.6	18469
37.6	18685
37.6	19396
37.6	19868
37.6	20296
37.6	20447
37.6	20470
37.6	20623
37.6	21030
37.6	21179
37.6	21544
37.6	21598
37.6	21886
37.6	21979
37.6	22270
37.6	22664
37.6	22831
37.6	23173
37.6	23327
37.6	23558
37.6	23675
37.7	66
37.7	173
37.7	237
37.7	507
37.7	514
37.7	876
37.7	987
37.7	1699
37.7	2051
37.7	2188
37.7	2240
37.7	2256
37.7	2365
37.7	2883
37.7	2887
37.7	3377
37.7	3619
37.7	4017
37.7	4177
37.7	4222
37.7	4332
37.7	4412
37.7	4561
37.7	4693
37.7	4744
37.7	4808
37.7	5196
37.7	5293
37.7	5389
37.7	5455
37.7	5541
37.7	5810
37.7	6537
37.7	6721
37.7	6892
37.7	7045
37.7	7136
37.7	7319
37.7	7644
37.7	7838
37.7	7891
37.7	8667
37.7	8918
37.7	9232
37.7	9298
37.7	9336
37.7	9393
37.7	9563
37.7	9592
37.7	9925
37.7	10072
37.7	10192
37.7	10217
37.7	10291
37.7	10394
37.7	10569
37.7	11035
37.7	11304
37.7	11593
37.7	11640
37.7	12322
37.7	12419
37.7	12495
37.7	12726
37.7	12903
37.7	13001
37.7	13138
37.7	13186
37.7	13232
37.7	13246
37.7	13569
37.7	13819
37.7	14203
37.7	14607
37.7	14642
37.7	14683
37.7	14785
37.7	15091
37.7	15257
37.7	15623
37.7	15734
37.7	15839
37.7	15844
37.7	16066
37.7	16209
37.7	16273
37.7	16594
37.7	16668
37.7	16703
37.7	17096
37.7	17177
37.7	17257
37.7	17315
37.7	17359
37.7	17506
37.7	17609
37.7	17824
37.7	18126
37.7	18329
37.7	18411
37.7	18656
37.7	18725
37.7	18851
37.7	19105
37.7	19279
37.7	19361
37.7	19570
37.7	20218
37.7	20304
37.7	20398
37.7	20419
37.7	20467
37.7	20676
37.7	20766
37.7	20843
37.7	21068
37.7	21118
37.7	21447
37.7	21696
37.7	21862
37.7	22052
37.7	22169
37.7	22244
37.7	22357
37.7	22528
37.7	22653
37.7	22670
37.7	22683
37.7	22941
37.7	23315
37.7	23470
37.7	23721
37.7	23816
37.7	23921
37.8	29
37.8	213
37.8	329
37.8	584
37.8	1415
37.8	1521
37.8	1612
37.8	1668
37.8	1732
37.8	1869
37.8	1900
37.8	1958
37.8	2034
37.8	2109
37.8	2165
37.8	2357
37.8	2437
37.8	2448
37.8	2465
37.8	2927
37.8	3061
37.8	3509
37.8	3831
37.8	3849
37.8	3979
37.8	4069
37.8	4160
37.8	4254
37.8	4433
37.8	4571
37.8	4698
37.8	5456
37.8	5682
37.8	5691
37.8	5862
37.8	5893
37.8	5950
37.8	6443
37.8	6615
37.8	7368
37.8	7497
37.8	7527
37.8	7696
37.8	7776
37.8	7962
37.8	7963
37.8	8114
37.8	8267
37.8	8297
37.8	8426
37.8	8675
37.8	8779
37.8	9016
37.8	9204
37.8	9368
37.8	9840
37.8	10441
37.8	10674
37.8	10707
37.8	10708
37.8	10782
37.8	11122
37.8	11299
37.8	11585
37.8	11772
37.8	11811
37.8	12155
37.8	13366
37.8	13551
37.8	14022
37.8	14303
37.8	14332
37.8	14349
37.8	14437
37.8	14471
37.8	14616
37.8	14882
37.8	15339
37.8	15343
37.8	15546
37.8	15635
37.8	15706
37.8	16414
37.8	17509
37.8	17610
37.8	17887
37.8	18142
37.8	18279
37.8	18403
37.8	18409
37.8	18659
37.8	19065
37.8	19225
37.8	19598
37.8	19669
37.8	19822
37.8	19974
37.8	20601
37.8	20604
37.8	20652
37.8	20816
37.8	21576
37.8	21685
37.8	22000
37.8	22100
37.8	22209
37.8	22424
37.8	22513
37.8	22656
37.8	22774
37.8	22871
37.8	22952
37.8	23259
37.8	23514
37.8	23862
37.8	23906
37.9	435
37.9	673
37.9	983
37.9	1110
37.9	1154
37.9	1183
37.9	1219
37.9	1478
37.9	2150
37.9	2333
37.9	2480
37.9	2664
37.9	2718
37.9	2994
37.9	3060
37.9	3096
37.9	3165
37.9	3881
37.9	3986
37.9	4190
37.9	4426
37.9	4526
37.9	4809
37.9	4815
37.9	4858
37.9	4963
37.9	5068
37.9	5384
37.9	5601
37.9	5763
37.9	5807
37.9	6120
37.9	6138
37.9	6425
37.9	6870
37.9	6877
37.9	6924
37.9	6965
37.9	6979
37.9	7163
37.9	7774
37.9	7968
37.9	8037
37.9	8072
37.9	8094
37.9	8219
37.9	8290
37.9	8572
37.9	8591
37.9	8781
37.9	9272
37.9	9554
37.9	9669
37.9	10078
37.9	10121
37.9	10303
37.9	10353
37.9	10397
37.9	10603
37.9	10616
37.9	10926
37.9	11066
37.9	11100
37.9	11512
37.9	11589
37.9	11931
37.9	11949
37.9	12070
37.9	12369
37.9	12664
37.9	13167
37.9	13423
37.9	14071
37.9	14074
37.9	14310
37.9	14360
37.9	14573
37.9	14627
37.9	14810
37.9	15062
37.9	15068
37.9	15093
37.9	15567
37.9	15584
37.9	15878
37.9	16032
37.9	16243
37.9	16430
37.9	16498
37.9	16577
37.9	16622
37.9	16750
37.9	16793
37.9	17181
37.9	17276
37.9	17587
37.9	17623
37.9	17655
37.9	17767
37.9	17830
37.9	17893
37.9	17978
37.9	18529
37.9	18702
37.9	18706
37.9	18743
37.9	19458
37.9	19500
37.9	19635
37.9	19748
37.9	19865
37.9	19909
37.9	20122
37.9	20135
37.9	20314
37.9	20755
37.9	21532
37.9	21581
37.9	22390
37.9	22450
37.9	22535
37.9	22597
37.9	22684
37.9	22713
37.9	22840
37.9	22969
37.9	23054
37.9	23237
37.9	23344
37.9	23345
37.9	23492
37.9	23698
38	44
38	111
38	520
38	886
38	1028
38	1187
38	1558
38	1763
38	2097
38	2386
38	2445
38	2726
38	3400
38	3428
38	3909
38	4231
38	4620
38	4774
38	4990
38	5101
38	5128
38	5272
38	5838
38	6232
38	6622
38	7093
38	7550
38	7628
38	7683
38	7694
38	7987
38	8064
38	8081
38	8463
38	8754
38	8863
38	8917
38	8939
38	8973
38	9047
38	9138
38	9644
38	9783
38	9789
38	9837
38	9923
38	9982
38	10317
38	10415
38	10712
38	10883
38	11214
38	11460
38	11614
38	11722
38	11958
38	12368
38	12422
38	12674
38	12844
38	13092
38	13191
38	13236
38	13277
38	13519
38	13604
38	14248
38	14448
38	14780
38	14951
38	15027
38	15222
38	15402
38	15656
38	15699
38	15720
38	15728
38	15999
38	16639
38	17061
38	17083
38	17880
38	18157
38	18163
38	18237
38	18562
38	18683
38	18925
38	19204
38	19338
38	19502
38	19729
38	19901
38	20143
38	20356
